Condition,Distance,Subject,Pair
Inter,59.4572214147019,13,3
Inter,27.6989322971505,13,4
Inter,29.0992617782035,13,5
Inter,60.3187777144603,13,6
Inter,33.1107964925383,13,7
Inter,34.6929022328631,13,8
Inter,60.9485637650006,13,9
Inter,42.8180724846429,13,10
Inter,46.0636499946761,13,11
Inter,78.4466052166433,13,12
Inter,32.7158845207136,13,13
Inter,34.5575645879273,13,14
Inter,61.7622792006603,13,15
Inter,32.7671978246138,13,16
Inter,34.9285843456789,13,17
Inter,63.3997675202566,13,18
Inter,51.705663768678,13,19
Inter,49.2860720040763,13,20
Inter,62.5519045415422,13,21
Inter,36.3991655387503,13,22
Inter,35.712418576328,13,23
Inter,67.0969033768615,13,24
Inter,36.027829553193,13,25
Inter,35.619404058837,13,26
Inter,68.2896881820508,13,27
Inter,49.6176658050311,13,28
Inter,47.1934691233644,13,29
Inter,61.5558047166843,13,30
Inter,59.9014286005252,13,31
Inter,55.4591273895739,13,32
Inter,26.9903661136324,13,33
Inter,65.7580107965157,13,34
Inter,61.3029463590955,13,35
Inter,30.1510553329404,13,36
Inter,74.288498985931,13,37
Inter,69.806308920152,13,38
Inter,34.1635147634846,13,39
Inter,53.0655216870332,13,40
Inter,48.8828523039934,13,41
Inter,15.0783519357265,13,42
Inter,37.6273632016371,14,1
Inter,18.5005618333644,14,2
Inter,17.2776214454164,14,3
Inter,17.2594984031091,14,4
Inter,19.0350644252022,14,5
Inter,21.574497213192,14,6
Inter,24.7783839707358,14,7
Inter,41.1663453548318,14,8
Inter,43.8301739804715,14,9
Inter,24.4478071403466,14,10
Inter,23.7849258789581,14,11
Inter,23.9296074703461,14,12
Inter,48.3239629500432,14,13
Inter,20.1811073084106,14,14
Inter,20.6873928439042,14,15
Inter,23.3837908156139,14,16
Inter,26.8332737799348,14,17
Inter,29.8379701638144,14,18
Inter,33.6601576545179,14,19
Inter,50.8734373393689,14,20
Inter,54.5533138146888,14,21
Inter,26.8935178939904,14,22
Inter,27.7265995886404,14,23
Inter,29.7129958781073,14,24
Inter,51.5887581040194,14,25
Inter,23.875223558297,14,26
Inter,24.1708486837625,14,27
Inter,26.4999696571165,14,28
Inter,29.6089501677806,14,29
Inter,32.3261035548338,14,30
Inter,35.8816819096987,14,31
Inter,54.1635074311594,14,32
Inter,57.8276554188462,14,33
Inter,30.2512338404951,14,34
Inter,30.9600679250452,14,35
Inter,32.719358635391,14,36
Inter,38.7112292647381,14,37
Inter,16.8348366223732,14,38
Inter,15.6504568148076,14,39
Inter,16.0166867832047,14,40
Inter,18.2758685407983,14,41
Inter,21.1139846391449,14,42
Inter,24.6102544530446,14,43
Inter,42.1477720936971,14,44
Inter,45.0085981716836,14,45
Inter,23.7957303924553,14,46
Inter,23.3069760314849,14,47
Inter,23.7071231512898,14,48
Inter,40.4176096578958,14,49
Inter,15.6609359119188,14,50
Inter,14.8107087172072,14,51
Inter,15.909180026307,14,52
Inter,18.7952529055548,14,53
Inter,21.9452625182048,14,54
Inter,25.726654910442,14,55
Inter,43.5898714579426,14,56
Inter,46.6833545765279,14,57
Inter,23.7400444013632,14,58
Inter,23.6139848390483,14,59
Inter,24.4686798690976,14,60
Inter,45.103179452766,14,61
Inter,25.1642585886938,14,62
Inter,22.3242368036824,14,63
Inter,19.9818179282128,14,64
Inter,19.5880954657151,14,65
Inter,20.4440679065316,14,66
Inter,22.1082758455955,14,67
Inter,49.5954650103481,14,68
Inter,51.9444877586193,14,69
Inter,31.5831778377717,14,70
Inter,29.8197595800551,14,71
Inter,28.233590708767,14,72
Inter,56.4120241192884,14,73
Inter,30.5124086723542,14,74
Inter,28.4183804525384,14,75
Inter,27.7122442458755,14,76
Inter,28.2903041891621,14,77
Inter,29.0548394066483,14,78
Inter,30.8109051569571,14,79
Inter,60.6801671044749,14,80
Inter,63.795385594255,14,81
Inter,36.0118080351862,14,82
Inter,34.7817492265339,14,83
Inter,33.9960158354656,14,84
Inter,44.8297311282309,14,85
Inter,23.0654186332017,14,86
Inter,20.0512233712246,14,87
Inter,17.6866589900833,14,88
Inter,17.4895912373125,14,89
Inter,18.5718202998727,14,90
Inter,20.5675016474438,14,91
Inter,49.3466410512663,14,92
Inter,51.8474126440951,14,93
Inter,29.9763634191332,14,94
Inter,28.2162279487848,14,95
Inter,26.6915787026741,14,96
Inter,44.2946164516974,14,97
Inter,20.9466148291067,14,98
Inter,17.7109833625651,14,99
Inter,15.2737243155489,14,100
Inter,15.2687352065348,14,101
Inter,16.594362212667,14,102
Inter,18.9496458943358,14,103
Inter,48.8591810761518,14,104
Inter,51.4852449446758,14,105
Inter,28.228938027151,14,106
Inter,26.4397746540171,14,107
Inter,24.9453803660282,14,108
Inter,59.2018597906942,14,109
Inter,35.0131649371671,14,110
Inter,31.6977733626806,14,111
Inter,29.1154628192648,14,112
Inter,27.8597418390266,14,113
Inter,27.0822903342602,14,114
Inter,27.1964357890209,14,115
Inter,64.4463193898784,14,116
Inter,67.148927708506,14,117
Inter,40.2292219326023,14,118
Inter,37.9281734430596,14,119
Inter,35.5628723657965,14,120
Inter,62.3862327434524,14,121
Inter,38.9358626645452,14,122
Inter,36.1568121037668,14,123
Inter,34.231721667918,14,124
Inter,33.4190399466143,14,125
Inter,32.9006283478887,14,126
Inter,33.2043587186249,14,127
Inter,67.3627984789879,14,128
Inter,70.1193908836323,14,129
Inter,43.4445771493533,14,130
Inter,41.4634409322647,14,131
Inter,39.5296881199553,14,132
Inter,50.690566094254,14,133
Inter,32.3710128550885,14,134
Inter,28.1959410241338,14,135
Inter,23.6732460328418,14,136
Inter,20.538900444635,14,137
Inter,18.6560124336932,14,138
Inter,17.31678564612,14,139
Inter,56.4890505191183,14,140
Inter,58.3815835498453,14,141
Inter,37.6894442258221,14,142
Inter,34.6323082236087,14,143
Inter,31.047769469994,14,144
Inter,50.3590030254055,14,145
Inter,30.5876628899848,14,146
Inter,26.2718356810738,14,147
Inter,21.6530170388206,14,148
Inter,18.4843754292291,14,149
Inter,16.5713216852302,14,150
Inter,15.3701875038204,14,151
Inter,56.164814724314,14,152
Inter,58.2064520921649,14,153
Inter,36.1636512204963,14,154
Inter,33.0889154865054,14,155
Inter,29.5116297421487,14,156
Inter,50.3118050656869,14,157
Inter,28.9557845704689,14,158
Inter,24.5688396788435,14,159
Inter,19.9928345309457,14,160
Inter,16.9730628648979,14,161
Inter,15.2052458393156,14,162
Inter,14.3719638985455,14,163
Inter,56.0546330224353,14,164
Inter,58.2639306229754,14,165
Inter,34.8461402364452,14,166
Inter,31.8274792993908,14,167
Inter,28.3725638875001,14,168
Inter,56.5985797894201,14,169
Inter,32.3861510787932,14,170
Inter,28.7037761472371,14,171
Inter,25.6114529475069,14,172
Inter,23.976064621986,14,173
Inter,22.9802664359115,14,174
Inter,22.949974739369,14,175
Inter,62.0138298549132,14,176
Inter,64.6478598853468,14,177
Inter,37.898860146981,14,178
Inter,35.3687940025744,14,179
Inter,32.6908324922816,14,180
Inter,30.363607145462,14,181
Inter,39.1208065625733,14,182
Inter,42.9554603174137,14,183
Inter,47.218533164085,14,184
Inter,50.7687433992597,14,185
Inter,53.9335485073553,14,186
Inter,57.7009225480377,14,187
Inter,25.8717216224301,14,188
Inter,28.5430484773195,14,189
Inter,32.5715528752054,14,190
Inter,36.0718792645065,14,191
Inter,40.8851266975418,14,192
Inter,22.7531645390623,14,193
Inter,36.8072831820298,14,194
Inter,40.5798912417149,14,195
Inter,44.5845565970539,14,196
Inter,48.0034667136356,14,197
Inter,51.2207075220102,14,198
Inter,54.9460597966386,14,199
Inter,16.0757229064974,14,200
Inter,18.7103392467751,14,201
Inter,30.7274237058398,14,202
Inter,34.1211117938017,14,203
Inter,38.766920187457,14,204
Inter,25.6324303809411,14,205
Inter,37.5908669070444,14,206
Inter,41.4479992916999,14,207
Inter,45.6318587093246,14,208
Inter,49.1273738807868,14,209
Inter,52.3130180329496,14,210
Inter,56.0665918252444,14,211
Inter,20.0596421226848,14,212
Inter,22.7715350305153,14,213
Inter,30.7950651748884,14,214
Inter,34.317030836676,14,215
Inter,39.1394916872531,14,216
Inter,28.2294281793059,14,217
Inter,39.0175516569876,14,218
Inter,42.85207244546,14,219
Inter,47.0567967335519,14,220
Inter,50.5545401596754,14,221
Inter,53.7075873638327,14,222
Inter,57.4462454106263,14,223
Inter,23.1724471792855,14,224
Inter,25.7611134890223,14,225
Inter,32.2301900453326,14,226
Inter,35.7184263725047,14,227
Inter,40.5123585928445,14,228
Inter,69.6770039283915,15,1
Inter,121.360177701153,16,1
Inter,119.012622739264,16,2
Inter,117.128514779266,16,3
Inter,119.729266549461,16,4
Inter,119.29487860749,16,5
Inter,118.344303280709,16,6
Inter,116.208733335626,16,7
Inter,122.95851514367,16,8
Inter,128.427601454776,16,9
Inter,84.6670440748845,16,10
Inter,84.0131850646524,16,11
Inter,82.8365054724894,16,12
Inter,32.5033658908093,16,13
Inter,35.3685377840057,16,14
Inter,62.8201209158605,16,15
Inter,119.554215326152,16,16
Inter,117.207649707102,16,17
Inter,115.298675608804,16,18
Inter,119.342708994554,16,19
Inter,118.771043065465,16,20
Inter,117.583944913148,16,21
Inter,115.339279770804,16,22
Inter,126.130286640184,16,23
Inter,130.957526293268,16,24
Inter,78.1156530345209,16,25
Inter,77.5871577898068,16,26
Inter,76.584699677679,16,27
Inter,26.1293799247467,16,28
Inter,26.8947878959021,16,29
Inter,54.626845298415,16,30
Inter,35.9296058003868,18,1
Inter,69.7170477471369,18,2
Inter,72.0278337024211,18,3
Inter,99.2056147846746,18,4
Inter,35.102176165506,18,5
Inter,74.6774696537002,18,6
Inter,76.8299464609379,18,7
Inter,104.224470408188,18,8
Inter,34.8851594627491,18,9
Inter,79.2339766965833,18,10
Inter,81.2630880168709,18,11
Inter,108.926210719432,18,12
Inter,69.4265232469532,18,13
Inter,31.6797441210308,18,14
Inter,37.0283893789267,18,15
Inter,60.3349831362133,18,16
Inter,76.4388250182697,18,17
Inter,34.0405370762077,18,18
Inter,39.4896412600357,18,19
Inter,58.2180548606818,18,20
Inter,85.9423441250882,18,21
Inter,45.0378295870465,18,22
Inter,46.9925517410581,18,23
Inter,75.7580143263599,18,24
Inter,37.2662747847919,19,1
Inter,64.7593685614089,19,2
Inter,71.4552758669836,19,3
Inter,55.8576502196904,19,4
Inter,46.6467521514173,19,5
Inter,79.6717432123333,19,6
Inter,58.7428940244079,19,7
Inter,86.766831708313,19,8
Inter,44.9547525749205,19,9
Inter,71.9776900187435,19,10
Inter,79.5787464649043,19,11
Inter,63.2406018034704,19,12
Inter,54.7731050922689,19,13
Inter,84.4430744077333,19,14
Inter,70.3230434842013,19,15
Inter,92.3710981698401,19,16
Inter,48.726200144752,19,17
Inter,75.2010086539357,19,18
Inter,83.0155698080321,19,19
Inter,66.724600082307,19,20
Inter,58.7959252874596,19,21
Inter,86.6009541532335,19,22
Inter,75.1007126144582,19,23
Inter,94.6501368301855,19,24
Inter,80.1308317754436,19,25
Inter,47.1945170005051,19,26
Inter,55.2386313155535,19,27
Inter,41.0849877969062,19,28
Inter,37.5507289740802,19,29
Inter,52.9842847224562,19,30
Inter,56.0212226342382,19,31
Inter,61.6237197673784,19,32
Inter,87.7847559253084,19,33
Inter,36.2775012141413,19,34
Inter,43.9997794718099,19,35
Inter,31.8972658431401,19,36
Inter,31.3495961456305,19,37
Inter,39.8629343834644,19,38
Inter,48.3238314322434,19,39
Inter,48.4243871287561,19,40
Inter,91.7051105541748,19,41
Inter,27.8736783926636,19,42
Inter,35.3084580938826,19,43
Inter,24.7649864859417,19,44
Inter,26.467988393122,19,45
Inter,30.7374166155506,19,46
Inter,41.6728780533364,19,47
Inter,39.4174957622947,19,48
Inter,100.218866452781,19,49
Inter,33.4335260412009,19,50
Inter,39.8946568919847,19,51
Inter,32.1413857233391,19,52
Inter,34.9715951511187,19,53
Inter,31.5690209675742,19,54
Inter,49.003832421249,19,55
Inter,40.0626611866641,19,56
Inter,95.8904136456724,19,57
Inter,40.5822882072631,19,58
Inter,47.7134044911251,19,59
Inter,37.5781710839683,19,60
Inter,38.2366057892933,19,61
Inter,40.7848599073649,19,62
Inter,54.3998276312997,19,63
Inter,49.2985811881131,19,64
Inter,106.12739668589,19,65
Inter,33.3708011418768,19,66
Inter,38.8173296299866,19,67
Inter,33.9252241711884,19,68
Inter,38.3709982941281,19,69
Inter,27.9829447657841,19,70
Inter,50.3842856306938,19,71
Inter,35.9379971521345,19,72
Inter,101.951343264936,19,73
Inter,41.9788770809525,19,74
Inter,48.4867059661419,19,75
Inter,40.3357430201602,19,76
Inter,42.347374540804,19,77
Inter,39.4036815660096,19,78
Inter,57.2825916100839,19,79
Inter,47.4977446159393,19,80
Inter,102.521262174459,19,81
Inter,47.3342581852313,19,82
Inter,53.9283465972536,19,83
Inter,45.4363892140879,19,84
Inter,46.9824523935674,19,85
Inter,44.6935281687006,19,86
Inter,62.3894427499265,19,87
Inter,52.5527331232451,19,88
Inter,96.4365142307905,19,89
Inter,45.9752654873643,19,90
Inter,53.1260004416667,19,91
Inter,42.8731767585459,19,92
Inter,43.1808495542683,19,93
Inter,45.7904267331304,19,94
Inter,59.6572338859394,19,95
Inter,54.0795817828769,19,96
Inter,106.46952131774,19,97
Inter,27.3901741092807,19,98
Inter,32.2202654956349,19,99
Inter,29.2767027110305,19,100
Inter,35.1023664965026,19,101
Inter,20.9158169616853,19,102
Inter,45.0897421466077,19,103
Inter,29.014635748386,19,104
Inter,91.4366617628207,19,105
Inter,23.2909444151162,19,106
Inter,29.6486210105882,19,107
Inter,22.681170091921,19,108
Inter,27.2352313127026,19,109
Inter,25.8865012680224,19,110
Inter,37.5827960709066,19,111
Inter,32.5340325607555,19,112
Inter,99.5166250802597,19,113
Inter,21.3453470634045,19,114
Inter,27.3736673689519,19,115
Inter,22.1111005327683,19,116
Inter,27.7721693144884,19,117
Inter,19.6976099305151,19,118
Inter,38.3976094426344,19,119
Inter,28.3286824594368,19,120
Inter,102.898941146026,19,121
Inter,18.5548100191403,19,122
Inter,23.4870078061409,19,123
Inter,21.2407864910797,19,124
Inter,28.2325991530176,19,125
Inter,14.7217979162769,19,126
Inter,36.4086936605191,19,127
Inter,23.6244666773845,19,128
Inter,117.406990488356,19,129
Inter,25.5042956317087,19,130
Inter,18.5898582107797,19,131
Inter,34.41198289781,19,132
Inter,43.7114486374229,19,133
Inter,18.9335688082931,19,134
Inter,35.0635353216159,19,135
Inter,11.7829357307196,19,136
Inter,122.864040449949,19,137
Inter,32.9729319838646,19,138
Inter,26.1111561999121,19,139
Inter,41.767922613652,19,140
Inter,50.9924440665076,19,141
Inter,25.555370243133,19,142
Inter,41.4089445988887,19,143
Inter,17.1964672097119,19,144
Inter,112.952050556151,19,145
Inter,23.2907737645535,19,146
Inter,15.447794662664,19,147
Inter,31.613319402675,19,148
Inter,40.306914709907,19,149
Inter,22.1476888969605,19,150
Inter,29.1876798186119,19,151
Inter,17.3097391711883,19,152
Inter,103.371481939851,19,153
Inter,17.0762003116823,19,154
Inter,9.8823794292098,19,155
Inter,23.4688314329075,19,156
Inter,30.8717012869307,19,157
Inter,24.5635355009701,19,158
Inter,17.7595701348574,19,159
Inter,24.0236704557098,19,160
Inter,93.3169113409582,19,161
Inter,16.0791147847335,19,162
Inter,23.3124745628825,19,163
Inter,15.2009933954686,19,164
Inter,20.7883170209121,19,165
Inter,20.6023453280122,19,166
Inter,31.7580637421327,19,167
Inter,28.9235820582781,19,168
Inter,29.0460327399385,20,1
Inter,41.535155938136,20,2
Inter,49.6851292355331,20,3
Inter,53.0631839554821,20,4
Inter,29.6982268680609,20,5
Inter,41.5458067836437,20,6
Inter,51.2140312932969,20,7
Inter,54.1171518210526,20,8
Inter,39.0958224195579,20,9
Inter,46.9507305099015,20,10
Inter,64.2598878915118,20,11
Inter,65.9888658876612,20,12
Inter,61.764952924165,20,13
Inter,67.2683048996197,20,14
Inter,60.3422538321761,20,15
Inter,65.1255367739209,20,16
Inter,66.5389654803384,20,17
Inter,71.8571549740816,20,18
Inter,64.2313360019335,20,19
Inter,68.9865581933792,20,20
Inter,72.597601778545,20,21
Inter,77.6386660876518,20,22
Inter,69.6091108389257,20,23
Inter,74.2835946324735,20,24
Inter,79.2473761842425,20,25
Inter,84.0485423557997,20,26
Inter,75.7050635434366,20,27
Inter,80.2994086010282,20,28
Inter,113.438114474806,22,1
Inter,95.2932127862189,22,2
Inter,82.1519193669096,22,3
Inter,118.717270383224,22,4
Inter,103.542801295282,22,5
Inter,87.292420068135,22,6
Inter,123.529224585132,22,7
Inter,109.138907451508,22,8
Inter,92.8481083749359,22,9
Inter,127.664563906533,22,10
Inter,114.164012449984,22,11
Inter,97.9909829774544,22,12
Inter,80.3729170266785,22,13
Inter,18.1092318526275,22,14
Inter,79.5140215486788,22,15
Inter,14.1366451001476,22,16
Inter,66.7374503548961,22,17
Inter,45.6317715234188,22,18
Inter,6.81934307928568,22,19
Inter,63.3818044965839,22,20
Inter,47.0788194415783,22,21
Inter,42.8524138461012,23,1
Inter,44.4690437161811,23,2
Inter,46.3831812467435,23,3
Inter,82.5201387382844,23,4
Inter,84.2190487801773,23,5
Inter,27.0599483410628,23,6
Inter,26.7897273330668,23,7
Inter,43.7870153395037,23,8
Inter,45.3298792429791,23,9
Inter,48.0934690272778,23,10
Inter,84.2597956942651,23,11
Inter,85.9588099934238,23,12
Inter,27.1815925073015,23,13
Inter,28.2870368098415,23,14
Inter,98.8555406725576,23,15
Inter,104.68936115047,23,16
Inter,74.4796243781924,23,17
Inter,72.5541007287089,23,18
Inter,76.0976447015379,23,19
Inter,77.0551972570513,23,20
Inter,69.1358831263829,23,21
Inter,101.484495110383,23,22
Inter,107.209975268154,23,23
Inter,76.2447663287625,23,24
Inter,73.508894943103,23,25
Inter,77.2627716127966,23,26
Inter,77.3267054988641,23,27
Inter,69.8957591785461,23,28
Inter,103.380776443296,23,29
Inter,108.975405096664,23,30
Inter,77.3356979337559,23,31
Inter,74.0442186839029,23,32
Inter,77.999397978958,23,33
Inter,76.9857433213754,23,34
Inter,69.9787036781014,23,35
Inter,79.5434666993093,23,36
Inter,84.5170892889738,23,37
Inter,65.5436837894905,23,38
Inter,86.7259936490435,23,39
Inter,90.4235321241234,23,40
Inter,28.3038259653736,23,41
Inter,38.8601771623014,23,42
Inter,86.6207002475876,23,43
Inter,91.4638047930353,23,44
Inter,71.4093669294547,23,45
Inter,90.3739061138341,23,46
Inter,94.2762557594278,23,47
Inter,34.3042141743544,23,48
Inter,45.0565868636936,23,49
Inter,93.0349792672691,23,50
Inter,97.824185600588,23,51
Inter,77.2725258845295,23,52
Inter,94.6706932449116,23,53
Inter,98.7073024301584,23,54
Inter,39.9880776474521,23,55
Inter,51.1752595862826,23,56
Inter,114.635033933644,23,57
Inter,118.432315983154,23,58
Inter,80.7118290158828,23,59
Inter,60.7724189291853,23,60
Inter,65.2214162549601,23,61
Inter,93.7864105094238,23,62
Inter,80.3630306646915,23,63
Inter,90.1722915778772,24,1
Inter,89.7610131743562,24,2
Inter,90.2133536574819,24,3
Inter,96.0030864840773,24,4
Inter,95.5245280033539,24,5
Inter,95.884817239172,24,6
Inter,86.5981940841958,24,7
Inter,86.3834625449634,24,8
Inter,86.8708814346396,24,9
Inter,43.3957761379636,25,1
Inter,30.5715167788918,25,2
Inter,111.644270153076,25,3
Inter,79.056572509665,25,4
Inter,78.7880688974626,25,5
Inter,84.186713282029,25,6
Inter,89.875424291908,25,7
Inter,39.6422499595446,25,8
Inter,21.7064771325285,25,9
Inter,24.4976143999524,25,10
Inter,86.4172951725838,25,11
Inter,92.096720857614,25,12
Inter,41.704394045146,25,13
Inter,23.2362022869969,25,14
Inter,25.0721813828478,25,15
Inter,89.1819915067809,26,1
Inter,93.6963699130244,26,2
Inter,82.6889617392771,26,3
Inter,85.511975107864,26,4
Inter,88.8045306444253,26,5
Inter,92.5142856566567,26,6
Inter,94.7022243625119,26,7
Inter,99.2690215110568,26,8
Inter,87.8076671113453,26,9
Inter,90.687961428218,26,10
Inter,94.0483839365387,26,11
Inter,97.8239505040095,26,12
Inter,128.044889859126,26,13
Inter,132.834057060987,26,14
Inter,119.18651526086,26,15
Inter,122.343354912159,26,16
Inter,126.053889501126,26,17
Inter,130.121175196727,26,18
Inter,91.5017777849115,26,19
Inter,96.3348151083795,26,20
Inter,82.9337980800592,26,21
Inter,85.9318431390734,26,22
Inter,89.4405286147134,26,23
Inter,93.4092774761365,26,24
Inter,95.4479425273404,26,25
Inter,100.32901200489,26,26
Inter,86.4815111419796,26,27
Inter,89.534080998291,26,28
Inter,93.1108316306658,26,29
Inter,97.1377437455305,26,30
Inter,99.1747659640783,26,31
Inter,104.074004741104,26,32
Inter,90.0035379227845,26,33
Inter,93.1034953094614,26,34
Inter,96.740469400939,26,35
Inter,100.804862595809,26,36
Inter,118.134256335721,26,37
Inter,123.065963138122,26,38
Inter,108.277612979773,26,39
Inter,111.482262065934,26,40
Inter,115.260127811921,26,41
Inter,119.413460033382,26,42
Inter,123.830356592257,26,43
Inter,128.777870911375,26,44
Inter,113.746021352125,26,45
Inter,116.965796645232,26,46
Inter,120.765805836961,26,47
Inter,124.939616365424,26,48
Inter,127.126275340929,26,49
Inter,132.086343367436,26,50
Inter,116.819451075166,26,51
Inter,120.05431171297,26,52
Inter,123.87775554311,26,53
Inter,128.06757650714,26,54
Inter,54.0729117044578,27,1
Inter,55.7385390607728,27,2
Inter,66.8986985518074,27,3
Inter,89.8518215496281,27,4
Inter,112.651736126923,27,5
Inter,37.4174657057947,27,6
Inter,42.1787865212359,27,7
Inter,46.5522941672441,27,8
Inter,81.9339154960422,27,9
Inter,90.2007376498225,27,10
Inter,28.3202923067545,27,11
Inter,29.9274477389061,27,12
Inter,38.7214159672928,27,13
Inter,104.269537806526,27,14
Inter,107.281983576367,27,15
Inter,71.1133719351399,27,16
Inter,72.1282710775376,27,17
Inter,84.2363967694742,27,18
Inter,95.848464301186,27,19
Inter,124.737507558024,27,20
Inter,75.1833092197478,27,21
Inter,76.9008002371189,27,22
Inter,85.3362547442958,27,23
Inter,88.5013921848865,27,24
Inter,119.296517158725,27,25
Inter,52.2898378296777,27,26
Inter,59.3658752217917,27,27
Inter,46.3714802544825,27,28
Inter,74.1296451780704,27,29
Inter,55.5159360812018,27,30
Inter,24.6762265944981,27,31
Inter,23.2689019964908,27,32
Inter,33.5240234587885,27,33
Inter,116.892051897529,27,34
Inter,116.111404443772,27,35
Inter,118.782930375557,27,36
Inter,125.528562241536,27,37
Inter,121.534656398544,27,38
Inter,24.3719764837966,27,39
Inter,55.5479714317947,27,40
Inter,126.85695150986,27,41
Inter,133.665038855612,27,42
Inter,129.248836836026,27,43
Inter,29.727248715042,27,44
Inter,57.4286189755979,27,45
Inter,128.010161281978,27,46
Inter,135.312750895638,27,47
Inter,126.683194275922,27,48
Inter,45.727505637482,27,49
Inter,33.1766442999733,27,50
Inter,128.599100092248,27,51
Inter,135.039934762517,27,52
Inter,132.541810937642,27,53
Inter,30.7436575840226,27,54
Inter,70.4682646018329,27,55
Inter,41.0634506986212,28,1
Inter,47.060910822385,28,2
Inter,18.4930562349831,28,3
Inter,50.0687912507409,28,4
Inter,62.2675316094024,28,5
Inter,67.0481064864258,28,6
Inter,41.4391617245131,28,7
Inter,47.608796792687,28,8
Inter,18.2118953969998,28,9
Inter,52.5802736037024,28,10
Inter,64.2055781439267,28,11
Inter,68.7885042945339,28,12
Inter,42.9974413968119,28,13
Inter,49.1927639746084,28,14
Inter,19.9647469851316,28,15
Inter,54.6827003382653,28,16
Inter,65.9256957844877,28,17
Inter,70.371928891803,28,18
Inter,24.431920160436,28,19
Inter,30.2797208177079,28,20
Inter,18.0954264476579,28,21
Inter,62.3771151052382,28,22
Inter,69.0355001935008,28,23
Inter,72.0399930736055,28,24
Inter,6.51908095490767,28,25
Inter,8.87317561468085,28,26
Inter,28.3539591050556,28,27
Inter,63.5139310270383,28,28
Inter,65.8698270323194,28,29
Inter,67.5084478212093,28,30
Inter,12.5937517236189,28,31
Inter,13.8639769858885,28,32
Inter,32.06245876275,28,33
Inter,68.7495740068433,28,34
Inter,70.9253512231416,28,35
Inter,72.4231761110211,28,36
Inter,18.121793324936,28,37
Inter,19.0658141671833,28,38
Inter,35.624312692545,28,39
Inter,73.1892980988487,28,40
Inter,75.1858123580275,28,41
Inter,76.5596957389855,28,42
Inter,23.432882239764,28,43
Inter,24.2263271337709,28,44
Inter,39.4567260112414,28,45
Inter,77.6450744452248,28,46
Inter,79.5279155303405,28,47
Inter,80.8074337627437,28,48
Inter,13.2365814831614,28,49
Inter,10.922230764693,28,50
Inter,35.2516042594148,28,51
Inter,66.1498642018301,28,52
Inter,66.2327584014004,28,53
Inter,67.0449290115211,28,54
Inter,17.9765825441358,28,55
Inter,23.0374131408943,28,56
Inter,24.5409104048266,28,57
Inter,67.1552848100376,28,58
Inter,72.841183614403,28,59
Inter,75.5215280414238,28,60
Inter,63.5295932964368,28,61
Inter,67.2886788153854,28,62
Inter,44.3782344237329,28,63
Inter,21.1329843369656,28,64
Inter,37.1036609038003,28,65
Inter,43.0116254234294,28,66
Inter,68.9844849015618,28,67
Inter,68.5248707844099,28,68
Inter,72.2784131469208,28,69
Inter,67.3049055520169,28,70
Inter,71.2590736343234,28,71
Inter,73.7007064961518,28,72
Inter,80.2539414669657,28,73
Inter,79.5857781178545,28,74
Inter,83.363154444921,28,75
Inter,74.7133327178558,28,76
Inter,78.0263662011654,28,77
Inter,80.2104035738868,28,78
Inter,69.5651771956491,28,79
Inter,68.9334499010938,28,80
Inter,73.8415336591051,28,81
Inter,70.4105262543687,28,82
Inter,74.1696564891048,28,83
Inter,76.5082394022188,28,84
Inter,75.1999781054822,28,85
Inter,73.767947431412,28,86
Inter,81.5532349016879,28,87
Inter,75.441731799111,28,88
Inter,77.132362905089,28,89
Inter,78.7407741590809,28,90
Inter,83.8102778586105,28,91
Inter,81.7018786415473,28,92
Inter,91.5959327189405,28,93
Inter,82.1144708131589,28,94
Inter,81.7206686059291,28,95
Inter,82.5528660801195,28,96
Inter,21.4628649587016,28,97
Inter,21.5142383177083,28,98
Inter,36.2120074563295,28,99
Inter,62.8656347095326,28,100
Inter,66.8065357836057,28,101
Inter,69.0752914689958,28,102
Inter,19.8820200371695,28,103
Inter,18.7776823457583,28,104
Inter,37.9951330100777,28,105
Inter,65.0685003793237,28,106
Inter,68.0422549768925,28,107
Inter,69.9568183618177,28,108
Inter,19.7463616260333,28,109
Inter,17.1500035593275,28,110
Inter,40.918642935429,28,111
Inter,68.1595090805908,28,112
Inter,70.0731102567922,28,113
Inter,71.583918272606,28,114
Inter,20.4251083964115,28,115
Inter,16.2196336638337,28,116
Inter,43.9985885511708,28,117
Inter,70.8395964970522,28,118
Inter,71.5167519234552,28,119
Inter,72.5578893282181,28,120
Inter,92.9626589352777,28,121
Inter,92.7923821373437,28,122
Inter,93.0107530099073,28,123
Inter,79.0957903601749,28,124
Inter,83.2146267817992,28,125
Inter,85.6620521833971,28,126
Inter,101.647193713378,28,127
Inter,101.241581898452,28,128
Inter,102.146196881679,28,129
Inter,86.5785929483579,28,130
Inter,89.9525550585945,28,131
Inter,92.1058293031914,28,132
Inter,37.8924579433965,28,133
Inter,32.476479569092,28,134
Inter,59.0098225937563,28,135
Inter,70.9426877786415,28,136
Inter,67.4184226308095,28,137
Inter,67.0049992381504,28,138
Inter,35.1325148209074,28,139
Inter,29.3810882913149,28,140
Inter,57.7987218584597,28,141
Inter,73.2375575841335,28,142
Inter,70.0186727430883,28,143
Inter,69.6651097892995,28,144
Inter,67.6690462570452,29,1
Inter,28.3147280341206,29,2
Inter,33.1390270746925,29,3
Inter,39.2005706460221,29,4
Inter,67.867525363363,29,5
