Condition,GammaAmp,Subject,Pair
Inter,0.329662463867218,17,18
Inter,0.286938989042246,17,19
Inter,0.232842270183833,17,20
Inter,0.291042663784611,17,21
Inter,0.183425973845465,17,22
Inter,0.183190570068382,17,23
Inter,0.210613211571206,17,24
Inter,0.173424251011641,17,25
Inter,0.175619791230255,17,26
Inter,0.152968514979844,17,27
Inter,0.177048865655155,17,28
Inter,0.294232898507339,20,1
Inter,0.261526518130249,20,2
Inter,0.254947867772935,20,3
Inter,0.226506239402129,20,4
Inter,0.296277090434949,20,5
Inter,0.278611359323776,20,6
Inter,0.24808890365708,20,7
Inter,0.243541222282099,20,8
Inter,0.252101248811206,20,9
Inter,0.250901364926221,20,10
Inter,0.219675718142857,20,11
Inter,0.190692369989391,20,12
Inter,0.236744723136119,20,13
Inter,0.224483884753602,20,14
Inter,0.149544081966687,21,1
Inter,0.253901126752576,21,2
Inter,0.300644082328352,21,3
Inter,0.0300146310434385,21,4
Inter,0.339728066666016,21,5
Inter,0.0681854927339579,21,6
Inter,0.309551508170438,21,7
Inter,0.129598759660817,21,8
Inter,0.342874624218234,21,9
Inter,0.15099599906583,21,10
Inter,0.310419730013431,21,11
Inter,0.0476555376735748,21,12
Inter,0.277129561618743,21,13
Inter,0.110410282356935,21,14
Inter,0.311361232126627,21,15
Inter,0.0971580781652494,21,16
Inter,0.300397022120511,21,17
Inter,0.0312307975386928,21,18
Inter,0.318635120947582,21,19
Inter,-0.0151656544027672,21,20
Inter,0.379050041627346,21,21
Inter,0.0108381973875913,21,22
Inter,0.307767835176421,24,1
Inter,0.2764853516272,24,2
Inter,0.196046389880155,24,3
Inter,0.221273475334385,27,1
Inter,0.2776128758546,27,2
Inter,0.322112399372294,27,3
Inter,0.231849226478366,27,4
Inter,0.239983711578683,27,5
Inter,-0.0251514901666641,27,6
Inter,0.300440769732246,27,7
Inter,0.338154906220821,27,8
Inter,0.284237451861925,27,9
Inter,0.243057018420589,27,10
Inter,0.266214957150618,27,11
Inter,0.172275229718357,2,1
Inter,0.0941111003480859,2,2
Inter,0.160057804146376,2,3
Inter,0.180956289761217,2,4
Inter,0.306008489431324,2,5
Inter,0.308115244133069,2,6
Inter,0.141299269900586,2,7
Inter,0.201589042767898,2,8
Inter,0.0269176661222971,2,9
Inter,0.0851636027734928,2,10
Inter,0.116197203888042,2,11
Inter,0.281081434021154,2,12
Inter,0.0951844172758208,2,13
Inter,0.0732131586458952,2,14
Inter,0.0538570320871905,2,15
Inter,0.269812522461614,2,16
Inter,0.288491801754835,2,17
Inter,0.144710282988884,2,18
Inter,0.157796738670285,4,1
Inter,0.205271507458907,4,2
Inter,0.230688856995332,4,3
Inter,0.369429438291463,4,4
Inter,0.218199359035047,4,5
Inter,0.254743199058778,4,6
Inter,0.239855706222912,4,7
Inter,0.175266276788872,4,8
Inter,0.272507372150714,4,9
Inter,0.213296808823067,4,10
Inter,0.292597551084227,4,11
Inter,0.22640789215077,4,12
Inter,0.275157979157391,4,13
Inter,0.235808644074725,4,14
Inter,0.182693006097641,4,15
Inter,0.0974047070368331,4,16
Inter,0.21179465672073,4,17
Inter,0.0934028508369255,4,18
Inter,0.135155161429956,4,19
Inter,0.175347208736068,4,20
Inter,0.133297496249545,4,21
Inter,0.330150858826828,4,22
Inter,0.256064054881316,4,23
Inter,0.224488288919927,4,24
Inter,0.246388920868004,4,25
Inter,0.277025973596642,4,26
Inter,0.399655245419204,4,27
Inter,0.354129751304812,4,28
Inter,0.333569889982575,4,29
Inter,0.272133499015084,4,30
Inter,0.183671176960194,4,31
Inter,0.20671265843665,4,32
Inter,0.193129145402752,4,33
Inter,0.278205809781386,4,34
Inter,0.288746795047052,4,35
Inter,0.210799002753076,4,36
Inter,0.261287428158248,4,37
Inter,0.232219065939621,4,38
Inter,0.225854828101042,4,39
Inter,0.243639874948638,4,40
Inter,0.323268741636121,4,41
Inter,0.300388215404144,4,42
Inter,0.188259281010122,5,1
Inter,0.174276757503593,5,2
Inter,0.197001386238321,5,3
Inter,0.110402087608499,5,4
Inter,0.204216546375201,5,5
Inter,0.241434958678987,5,6
Inter,0.14960171924646,5,7
Inter,0.199207647953076,5,8
Inter,0.181372394876224,5,9
Inter,0.17603811060839,5,10
Inter,0.121652279084601,5,11
Inter,0.249933855244522,5,12
Inter,0.23805663240123,5,13
Inter,0.194573246018808,5,14
Inter,0.173642572183017,5,15
Inter,0.153794915109898,5,16
Inter,0.142093295754237,5,17
Inter,0.121569541115921,5,18
Inter,0.167618712286485,5,19
Inter,0.161513366185162,5,20
Inter,0.119101712795346,5,21
Inter,0.117066174184612,5,22
Inter,0.135097707144455,5,23
Inter,0.156405002864862,5,24
Inter,0.0527623750248227,5,25
Inter,0.157453155739321,5,26
Inter,0.111443930004261,5,27
Inter,0.140296357207,5,28
Inter,0.136117779516782,5,29
Inter,0.14629100982612,5,30
Inter,0.166629938531358,5,31
Inter,0.0655896425839216,5,32
Inter,0.174378866389919,5,33
Inter,0.154691287028507,5,34
Inter,0.158246318567083,5,35
Inter,0.0757990609857059,5,36
Inter,0.114324694534449,5,37
Inter,0.124751386686412,5,38
Inter,0.0159656598192281,5,39
Inter,0.100798311824088,5,40
Inter,0.102526763305701,5,41
Inter,0.0941404279129774,5,42
Inter,0.156028843584972,5,43
Inter,0.188539625903493,5,44
Inter,0.141412627409152,5,45
Inter,0.0872804996630619,5,46
Inter,0.125499978532145,5,47
Inter,0.116251317074178,5,48
Inter,0.136421472652083,5,49
Inter,0.158150337342722,5,50
Inter,0.16899132489661,5,51
Inter,0.163987681958462,5,52
Inter,0.0699261814108178,5,53
Inter,0.132459847783594,5,54
Inter,0.0970201124097335,5,55
Inter,0.154381893903387,5,56
Inter,0.168564847047781,5,57
Inter,0.215771112830161,5,58
Inter,0.215868988906862,5,59
Inter,0.14548146512126,5,60
Inter,0.198106901264946,5,61
Inter,0.206898213225574,5,62
Inter,0.163276812198863,5,63
Inter,0.204995071414292,5,64
Inter,0.199508523878103,5,65
Inter,0.222558485394383,5,66
Inter,0.115920445508246,5,67
Inter,0.202116258711454,5,68
Inter,0.22211619509829,5,69
Inter,0.18169094077163,5,70
Inter,0.15640444368297,5,71
Inter,0.146737957552379,5,72
Inter,0.197593038529581,5,73
Inter,0.0937008072639806,5,74
Inter,0.220579284800445,5,75
Inter,0.152190337022872,5,76
Inter,0.172060860757694,5,77
Inter,0.165340287766875,5,78
Inter,0.179549224427869,5,79
Inter,0.206199364639693,5,80
Inter,0.138294922115426,5,81
Inter,0.192656999002134,5,82
Inter,0.153574075540608,5,83
Inter,0.18921731537311,5,84
Inter,0.122503357750524,5,85
Inter,0.113660961710441,5,86
Inter,0.147788447010191,5,87
Inter,0.099095949695195,5,88
Inter,0.148985957352455,5,89
Inter,0.126418418292762,5,90
Inter,0.139320979299905,5,91
Inter,0.166121236405749,5,92
Inter,0.218250750095269,5,93
Inter,0.235824048267295,5,94
Inter,0.156074839722512,5,95
Inter,0.231973804457063,5,96
Inter,0.281712347168042,5,97
Inter,0.204508432851425,5,98
Inter,0.12147038960682,7,1
Inter,0.0398054886671078,7,2
Inter,0.250823139705457,7,3
Inter,0.0602825613548481,7,4
Inter,0.112037205280463,7,5
Inter,0.0321875401400049,7,6
Inter,0.171411583339583,7,7
Inter,0.0936709682300685,7,8
Inter,0.0716462845134542,7,9
Inter,0.0370498762185422,7,10
Inter,0.21046319338767,7,11
Inter,0.0366098853295329,7,12
Inter,0.14285408883029,7,13
Inter,0.0487810526106296,7,14
Inter,0.268551281371157,7,15
Inter,0.0904077334655172,7,16
Inter,0.0957534642503995,7,17
Inter,0.0410432664828999,7,18
Inter,0.287369198504256,7,19
Inter,0.077492193948257,7,20
Inter,0.160746846558212,7,21
Inter,0.0417275834283518,7,22
Inter,0.260543644463658,7,23
Inter,0.138523694584898,7,24
Inter,0.545687996393699,7,25
Inter,0.0431435152571167,7,26
Inter,0.0977615898941891,7,27
Inter,0.227816341066686,7,28
Inter,0.143851602594317,7,29
Inter,0.0717729193817237,7,30
Inter,0.244265894172503,7,31
Inter,0.0602256153150433,7,32
Inter,0.125421341719989,7,33
Inter,0.0710769706286846,7,34
Inter,0.270741435080284,7,35
Inter,0.123800627026013,7,36
Inter,0.149600475618677,7,37
Inter,0.0928549969776916,7,38
Inter,0.251027181598151,7,39
Inter,0.131292834210229,7,40
Inter,0.170646549327467,7,41
Inter,0.0378597044398964,7,42
Inter,0.240744144465514,7,43
Inter,0.0867284734652528,7,44
Inter,0.16204719572658,7,45
Inter,0.0553702146980252,7,46
Inter,0.281445952750065,7,47
Inter,0.102523120646089,7,48
Inter,0.198720789964322,8,1
Inter,0.159245298178249,8,2
Inter,0.268120782511556,8,3
Inter,0.210206626059151,8,4
Inter,0.257823718123914,8,5
Inter,0.2792888203028,8,6
Inter,0.297442600456391,8,7
Inter,0.289329061049612,8,8
Inter,0.287955943282059,8,9
Inter,0.291089060184614,8,10
Inter,0.360220975300398,8,11
Inter,0.264113534179523,8,12
Inter,0.221290596038312,8,13
Inter,0.194777907566332,8,14
Inter,0.360092448298807,8,15
Inter,0.302227572708212,8,16
Inter,0.266980914255132,8,17
Inter,0.235264591698742,8,18
Inter,0.29636023709554,8,19
Inter,0.268553028738497,8,20
Inter,0.260233071433678,8,21
Inter,0.236618819432581,8,22
Inter,0.276748024615334,8,23
Inter,0.258090917821882,8,24
Inter,0.286243364315413,8,25
Inter,0.290187547951052,8,26
Inter,0.221104932187486,8,27
Inter,0.223372451653016,8,28
Inter,0.295383757014926,8,29
Inter,0.25504308364404,8,30
Inter,0.291762988010733,8,31
Inter,0.238457493610183,8,32
Inter,0.219201103557492,8,33
Inter,0.230543671551846,8,34
Inter,0.300826773077602,8,35
Inter,0.220207202972213,8,36
Inter,0.250599160031113,8,37
Inter,0.260369582359674,8,38
Inter,0.183571932259503,8,39
Inter,0.201156551416152,8,40
Inter,0.224280729741753,8,41
Inter,0.181212453919437,8,42
Inter,0.223853343098497,8,43
Inter,0.190433255532302,8,44
Inter,0.314762577803004,8,45
Inter,0.280942351024038,8,46
Inter,0.18940001719027,8,47
Inter,0.173909393182881,8,48
Inter,0.306767832046974,8,49
Inter,0.274067333865361,8,50
Inter,0.246639689395999,8,51
Inter,0.219124398689368,8,52
Inter,0.315959175956656,8,53
Inter,0.297289018461059,8,54
Inter,0.279850975506792,8,55
Inter,0.240122565508725,8,56
Inter,0.324299127090123,8,57
Inter,0.258918081307419,8,58
Inter,0.319046884090768,8,59
Inter,0.301116725692882,8,60
Inter,0.27863846563465,9,1
Inter,0.284338759253323,9,2
Inter,0.241372188790165,9,3
Inter,0.295911713326427,9,4
Inter,0.281001529091158,9,5
Inter,0.286625036210505,9,6
Inter,0.335542660204735,9,7
Inter,0.281421511418291,9,8
Inter,0.308835239875103,9,9
Inter,0.28476182523945,9,10
Inter,0.301373184110601,9,11
Inter,0.247519894706006,9,12
Inter,0.349578504512193,9,13
Inter,0.286742796468036,9,14
Inter,0.301368337315917,9,15
Inter,0.280362459303478,9,16
Inter,0.241654962990917,9,17
Inter,0.180629029305023,9,18
Inter,0.279503624984037,9,19
Inter,0.271149013096477,9,20
Inter,0.268604128069963,9,21
Inter,0.325155766907307,9,22
Inter,0.303420630409008,9,23
Inter,0.201013869949649,9,24
Inter,0.269099548260295,9,25
Inter,0.270562063896795,9,26
Inter,0.273326427625286,9,27
Inter,0.290825038595042,9,28
Inter,0.28952120048039,9,29
Inter,0.273339979673035,9,30
Inter,0.296996156574677,9,31
Inter,0.260185515281679,9,32
Inter,0.267748875368098,9,33
Inter,0.305562790591627,9,34
Inter,0.336198006894314,9,35
Inter,0.241128830395326,9,36
Inter,0.262373829065074,9,37
Inter,0.262835898306583,9,38
Inter,0.333317978265108,9,39
Inter,0.311554226495857,9,40
Inter,0.319186922895545,9,41
Inter,0.213360912775593,9,42
Inter,0.28649119215702,9,43
Inter,0.257967491112432,9,44
Inter,0.300855895834671,9,45
Inter,0.33698360179387,9,46
Inter,0.282366831725627,9,47
Inter,0.229364737736323,9,48
Inter,0.238743647227698,9,49
Inter,0.283945607128654,9,50
Inter,0.237448026544568,9,51
Inter,0.236484267303922,9,52
Inter,0.242754156030191,9,53
Inter,0.245462561724726,9,54
Inter,0.248650623152146,9,55
Inter,0.291639788845975,9,56
Inter,0.251558957154157,9,57
Inter,0.24657788562628,9,58
Inter,0.212983288627884,9,59
Inter,0.259690087908724,9,60
Inter,0.258125928211551,9,61
Inter,0.251328834033225,9,62
Inter,0.240068920860653,9,63
Inter,0.278332806712388,9,64
Inter,0.23781359901514,9,65
Inter,0.197866628666653,9,66
Inter,0.224683917962157,9,67
Inter,0.250656152889509,9,68
Inter,0.254368478149729,9,69
Inter,0.242671397132337,9,70
Inter,0.226431139390582,9,71
Inter,0.229475674979475,9,72
Inter,0.272276883824752,9,73
Inter,0.258990171028043,9,74
Inter,0.26587219273058,9,75
Inter,0.308706927628358,9,76
Inter,0.25498154630917,9,77
Inter,0.284563539102937,9,78
Inter,0.257408438703248,9,79
Inter,0.289723488175354,9,80
Inter,0.29078349978215,9,81
Inter,0.339623910499382,9,82
Inter,0.279806638353401,9,83
Inter,0.255388798105138,9,84
Inter,0.249552738522877,9,85
Inter,0.270321853543673,9,86
Inter,0.248881028322459,9,87
Inter,0.246970253961506,9,88
Inter,0.212218262728674,9,89
Inter,0.234386261381433,9,90
Inter,0.250225028389272,9,91
Inter,0.284155704669641,9,92
Inter,0.293236915145741,9,93
Inter,0.26303934549081,9,94
Inter,0.24126423599965,9,95
Inter,0.227958999687404,9,96
Inter,0.306643775475483,9,97
Inter,0.258145724180747,9,98
Inter,0.290363988915691,9,99
Inter,0.264931814059494,9,100
Inter,0.262870265886539,9,101
Inter,0.236228939695083,9,102
Inter,0.249691574906461,9,103
Inter,0.244090892572295,9,104
Inter,0.246951368603124,9,105
Inter,0.226186940557928,9,106
Inter,0.278377243264963,9,107
Inter,0.307305942449812,9,108
Inter,0.14520449750487,10,1
Inter,0.197493555574648,10,2
Inter,0.203643878644161,10,3
Inter,0.171922709339398,10,4
Inter,0.229021932319078,10,5
Inter,0.137384081214664,10,6
Inter,0.233162335429586,10,7
Inter,0.235850646841626,10,8
Inter,0.262212262780485,10,9
Inter,0.224560742761826,10,10
Inter,0.27859122950939,10,11
Inter,0.216060654905372,10,12
Inter,0.278187816106985,10,13
Inter,0.324140197210173,10,14
Inter,0.29697992393815,10,15
Inter,0.318755264963186,10,16
Inter,0.32233130495255,10,17
Inter,0.285566876727819,10,18
Inter,0.270659314758768,10,19
Inter,0.293309732894442,10,20
Inter,0.259001543657905,10,21
Inter,0.290608898210016,10,22
Inter,0.26478484877931,10,23
Inter,0.236639736438258,10,24
Inter,0.312678736087302,10,25
Inter,0.301746226524728,10,26
Inter,0.25674471402907,10,27
Inter,0.308207098752644,10,28
Inter,0.325262971108266,10,29
Inter,0.297969808497294,10,30
Inter,0.222741434357108,10,31
Inter,0.233757424402175,10,32
Inter,0.229900182331023,10,33
Inter,0.183917657183224,10,34
Inter,0.21318031694466,10,35
Inter,0.227869956365061,10,36
Inter,0.297342511341281,10,37
Inter,0.315455909480772,10,38
Inter,0.295571129785919,10,39
Inter,0.281795682018863,10,40
Inter,0.286047182341941,10,41
Inter,0.258538914421039,10,42
Inter,0.204276606877751,10,43
Inter,0.216825676669327,10,44
Inter,0.223382140958553,10,45
Inter,0.206618685950214,10,46
Inter,0.263216941139765,10,47
Inter,0.211614045530104,10,48
Inter,0.25593066732093,10,49
Inter,0.295688474431196,10,50
Inter,0.271025658824894,10,51
Inter,0.268480076051271,10,52
Inter,0.310700867129919,10,53
Inter,0.273084084305625,10,54
Inter,0.255310814429487,10,55
Inter,0.292627141981372,10,56
Inter,0.253159440854346,10,57
Inter,0.247680460710359,10,58
Inter,0.261775217586381,10,59
Inter,0.246541573266147,10,60
Inter,0.287829444746631,10,61
Inter,0.351344567335792,10,62
Inter,0.287209499154845,10,63
Inter,0.317040040290074,10,64
Inter,0.359182507956433,10,65
Inter,0.306784102150753,10,66
Inter,0.260361096229276,10,67
Inter,0.271005572781859,10,68
Inter,0.256964215197772,10,69
Inter,0.303155311307701,10,70
Inter,0.351561104323004,10,71
Inter,0.285088089732332,10,72
Inter,0.215906669708701,10,73
Inter,0.309794389296698,10,74
Inter,0.30486091786076,10,75
Inter,0.291578487950903,10,76
Inter,0.336468978527275,10,77
Inter,0.279609605770793,10,78
Inter,0.27842502189545,10,79
Inter,0.285138030126685,10,80
Inter,0.2749492687233,10,81
Inter,0.28790549757527,10,82
Inter,0.317646416695678,10,83
Inter,0.28667219256374,10,84
Inter,0.249367013545206,10,85
Inter,0.21924075729237,10,86
Inter,0.232096975916166,10,87
Inter,0.233683050564602,10,88
Inter,0.257666823091814,10,89
Inter,0.217266371022267,10,90
Inter,0.28093184058349,10,91
Inter,0.29287942944554,10,92
Inter,0.322947369587565,10,93
Inter,0.31396874061575,10,94
Inter,0.294321442938203,10,95
Inter,0.278377567146138,10,96
Inter,0.220172116498747,12,1
Inter,0.195785702603092,12,2
Inter,0.20383164347097,12,3
Inter,0.165973208660716,12,4
Inter,0.255873069907565,12,5
Inter,0.203109266932753,12,6
Inter,0.246999439179968,12,7
Inter,0.202190382728829,12,8
Inter,0.275996397579453,12,9
Inter,0.250002819449025,12,10
Inter,0.246750753140526,12,11
Inter,0.258431280895069,12,12
Inter,0.28881593287027,12,13
Inter,0.161702827467856,12,14
Inter,1.54227557259179,12,15
Inter,0.304574032544621,12,16
Inter,0.20908199524952,12,17
Inter,0.249457687329106,12,18
Inter,0.270360905062009,12,19
Inter,0.270972170154648,12,20
Inter,0.317560820385038,12,21
Inter,0.120001478022395,12,22
Inter,0.295453229937969,12,23
Inter,0.290359147083085,12,24
Inter,0.21507184754765,12,25
Inter,0.233667355601734,12,26
Inter,0.259204330492807,12,27
Inter,0.290583435250818,14,1
Inter,0.285564010778595,14,2
Inter,0.215956188209841,14,3
Inter,0.280914141371685,14,4
Inter,0.293217634073452,14,5
Inter,0.328033477667831,14,6
Inter,0.242906663112939,14,7
Inter,0.309042209483399,14,8
Inter,0.274160841106536,14,9
Inter,0.294226994313064,14,10
Inter,0.258338006462426,14,11
Inter,0.275758318953739,14,12
Inter,0.260523826311318,14,13
Inter,0.301507235679742,14,14
Inter,0.269670199395333,14,15
Inter,0.293054328746854,14,16
Inter,0.283190296400296,14,17
Inter,0.28094544745041,14,18
Inter,0.281401268790222,14,19
Inter,0.291430582404344,15,1
Inter,0.281304938555989,15,2
Inter,0.267605495365704,15,3
Inter,0.324975823184816,15,4
Inter,0.286242905024397,15,5
Inter,0.272445905401967,15,6
Inter,0.253373706472443,16,1
Inter,0.228020274627529,16,2
Inter,0.234584057864994,16,3
Inter,0.17303516917027,16,4
Inter,0.219487077584665,19,1
Inter,0.27748309120217,19,2
Inter,0.2619522912408,19,3
Inter,0.276654468924935,19,4
Inter,0.293027160681491,19,5
Inter,0.23603447138172,19,6
Inter,0.272655498078753,19,7
Inter,0.28558753540283,19,8
Inter,0.279119110561873,19,9
Inter,0.277943087836596,19,10
Inter,0.220705426791883,19,11
Inter,0.254180929986609,19,12
Inter,0.260774782003859,19,13
Inter,0.249902297711688,19,14
Inter,0.242616917471652,19,15
Inter,0.254475638751617,19,16
Inter,0.270602111845958,19,17
Inter,0.288291844182495,19,18
Inter,0.262232763861109,19,19
Inter,0.256244762555378,19,20
Inter,0.173120021175968,19,21
Inter,0.218836314075569,19,22
Inter,0.20528377899543,19,23
Inter,0.19996371085965,19,24
Inter,0.180766541218357,19,25
Inter,0.273972406370602,19,26
Inter,0.220690607787962,19,27
Inter,0.274878827603605,19,28
Inter,0.255868889835647,19,29
Inter,0.282273137468217,19,30
Inter,0.10314527759238,19,31
Inter,0.169222645007627,19,32
Inter,0.146911445526262,19,33
Inter,0.138317129668348,19,34
Inter,0.11748901367362,19,35
Inter,0.133855737462981,19,36
Inter,0.172166103469928,19,37
Inter,0.174667178317061,19,38
Inter,0.161256825586208,19,39
Inter,0.126868555224012,19,40
Inter,0.183785722122037,19,41
Inter,0.176697411862489,19,42
Inter,0.197639800743911,19,43
Inter,0.199631287175167,19,44
Inter,0.212104930424342,19,45
Inter,0.224585691230117,19,46
Inter,0.223239020337768,19,47
Inter,0.229974618850874,19,48
Inter,0.250213323239582,19,49
Inter,0.238474090291654,19,50
Inter,0.1153731638208,19,51
Inter,0.113430751907076,19,52
Inter,0.115943709723179,19,53
Inter,0.126966133581577,19,54
Inter,0.121604812164511,19,55
Inter,0.273383449262893,19,56
Inter,0.281219072430326,19,57
Inter,0.248872057281762,19,58
Inter,0.254546542946889,19,59
Inter,0.267897585417252,19,60
Inter,0.0991172454567755,19,61
Inter,0.137377663614961,19,62
Inter,0.152840027435702,19,63
Inter,0.127736362501646,19,64
Inter,0.133501637620422,19,65
Inter,0.244296031966863,19,66
Inter,0.282653198133462,19,67
Inter,0.257749102919114,19,68
Inter,0.252603523495742,19,69
Inter,0.275737211901951,19,70
Inter,0.210818586392852,19,71
Inter,0.248758888476893,19,72
Inter,0.260570188068357,19,73
Inter,0.289925254861999,19,74
Inter,0.267413074413923,19,75
Inter,0.267776100945188,19,76
Inter,0.264931733252617,19,77
Inter,0.310015263673085,19,78
Inter,0.31218176210253,19,79
Inter,0.275174013152866,19,80
Inter,0.266765814040801,19,81
Inter,0.265870918956649,19,82
Inter,0.305008542927687,19,83
Inter,0.293000368851061,19,84
Inter,0.279398050465868,19,85
Inter,0.248678317413666,19,86
Inter,0.265013727975104,19,87
Inter,0.275759394170833,19,88
Inter,0.296390883911086,19,89
Inter,0.290884813676332,19,90
Inter,0.26639622684953,19,91
Inter,0.269319102122969,19,92
Inter,0.277033433826672,19,93
Inter,0.260805945365347,19,94
Inter,0.298238295263354,19,95
Inter,0.210262517249862,19,96
Inter,0.177859865938299,19,97
Inter,0.21598697262548,19,98
Inter,0.198886442018686,19,99
Inter,0.179914068353228,19,100
Inter,0.281399194408563,19,101
Inter,0.298608305826873,19,102
Inter,0.440212660177164,19,103
Inter,0.336921348061871,19,104
Inter,0.289804859457154,19,105
Inter,0.128000949003764,21,1
Inter,0.0677530166339369,21,2
Inter,0.0205253716249621,21,3
Inter,0.297187773363166,21,4
Inter,0.0109774319768413,21,5
Inter,0.294573479403835,21,6
Inter,0.0298273930939644,21,7
Inter,0.289804966645417,21,8
Inter,0.056456687317421,21,9
Inter,0.179872770897775,21,10
Inter,0.0831355989845507,21,11
Inter,0.279805828723525,21,12
Inter,0.0848765863369896,21,13
Inter,0.270274142604544,21,14
Inter,0.0427875687808368,21,15
Inter,0.288868768580238,21,16
Inter,0.0645451819763976,21,17
Inter,0.287054751464896,21,18
Inter,0.0496259728977437,21,19
Inter,0.237181107113339,21,20
Inter,0.0165648795203973,21,21
Inter,0.260825329038903,21,22
Inter,0.245418948669398,22,1
Inter,0.269050418808688,22,2
Inter,0.267354016210918,22,3
Inter,0.268641201540849,22,4
Inter,0.28037459576919,22,5
Inter,0.257896790756472,22,6
Inter,0.291680260087208,22,7
Inter,0.27871954178275,22,8
Inter,0.291343853600292,22,9
Inter,0.274476051772752,22,10
Inter,0.315032502825281,22,11
Inter,0.264206333781019,22,12
Inter,0.247094449931924,22,13
Inter,0.277589810310977,22,14
Inter,0.2385364489178,22,15
Inter,0.26274179200632,22,16
Inter,0.262154945868485,22,17
Inter,0.267756010779617,22,18
Inter,0.226991533512211,22,19
Inter,0.193086083798253,22,20
Inter,0.230054089761527,22,21
Inter,0.245055897144107,22,22
Inter,0.242423221834298,22,23
Inter,0.281882795332074,22,24
Inter,0.290431820740377,22,25
Inter,0.232632646335988,22,26
Inter,0.24379674372523,22,27
Inter,0.296829896996599,22,28
Inter,0.246985649747191,22,29
Inter,0.272330508243145,22,30
Inter,0.27687622259941,22,31
Inter,0.311963137289528,22,32
Inter,0.272035007088434,22,33
Inter,0.30059204676096,22,34
Inter,0.301059190957614,22,35
Inter,0.274255938665503,22,36
Inter,0.283044230670811,22,37
Inter,0.292055567835765,22,38
Inter,0.298205262130641,22,39
Inter,0.269410209078145,22,40
Inter,0.281167177739504,22,41
Inter,0.284605281321496,22,42
Inter,0.273716321022669,22,43
Inter,0.299399013214988,22,44
Inter,0.308498177092264,22,45
Inter,0.305939862807862,22,46
Inter,0.292484749228684,22,47
Inter,0.281753961851997,22,48
Inter,0.304986421014439,22,49
Inter,0.327425040008701,23,1
Inter,0.315108344236504,23,2
Inter,0.294611774750108,23,3
Inter,0.277248524960619,23,4
Inter,0.339332451761556,23,5
Inter,0.364091372190614,23,6
Inter,0.296767924074148,23,7
Inter,0.24302498046253,23,8
Inter,0.303381276389413,23,9
Inter,0.261726459867096,23,10
Inter,0.320070990358318,23,11
Inter,0.368186272763998,23,12
Inter,0.325930101561996,23,13
Inter,0.310147815710216,23,14
Inter,0.306178798411305,23,15
Inter,0.284885981773629,23,16
Inter,0.277162474525518,23,17
Inter,0.233791341119503,23,18
Inter,0.269327080899822,24,1
Inter,0.268265089623078,24,2
Inter,0.247308727038449,24,3
Inter,0.255414252391435,24,4
Inter,0.206713409974818,24,5
Inter,0.22002788199724,24,6
Inter,0.268718937028266,26,1
Inter,0.325760743296465,26,2
Inter,0.0942913367631838,26,3
Inter,0.353007664106937,26,4
Inter,0.271854875735185,26,5
Inter,0.165872619476628,26,6
Inter,0.333790001783121,26,7
Inter,0.305258630233184,26,8
Inter,0.267283021898998,26,9
Inter,0.279006051497107,27,1
Inter,0.221171489143142,27,2
Inter,0.236353919960466,27,3
Inter,0.269340586633115,27,4
Inter,0.261465156144305,27,5
Inter,0.229024034183262,27,6
Inter,0.219626497072016,27,7
Inter,0.264947153332926,27,8
Inter,0.30095055087084,27,9
Inter,0.324268949799606,27,10
Inter,0.310668159384238,27,11
Inter,0.311449464529811,27,12
Inter,0.277032674720142,27,13
Inter,0.291106422563526,27,14
Inter,0.313835576606938,27,15
Inter,0.332687328535522,27,16
Inter,0.38053399328328,27,17
Inter,0.319597590576358,27,18
Inter,0.325898071736436,27,19
Inter,0.316097165699929,27,20
Inter,0.308186290489998,27,21
Inter,0.240895781906925,27,22
Inter,0.263511836690772,27,23
Inter,0.231046234174698,27,24
Inter,0.286640700974124,27,25
Inter,0.2571418745959,27,26
Inter,0.247370812219246,27,27
Inter,0.237623178325531,27,28
Inter,0.256283216383808,27,29
Inter,0.329106056485407,27,30
Inter,0.320555337847235,27,31
Inter,0.281960266862405,27,32
Inter,0.286724098676282,27,33
Inter,0.242128049667572,27,34
Inter,0.252529470959618,27,35
Inter,-0.0152537558774427,27,36
Inter,0.0140315371726788,27,37
Inter,0.0350977497473053,27,38
Inter,0.0506048983752791,27,39
Inter,-0.0318837833657138,27,40
Inter,-0.0786097090779917,27,41
Inter,-0.0406135659453734,27,42
Inter,0.253110789050254,27,43
Inter,0.244390106892878,27,44
Inter,0.317673642694756,27,45
Inter,0.349463610921432,27,46
Inter,0.312007625818821,27,47
Inter,0.327269372933852,27,48
Inter,0.30751189127209,27,49
Inter,0.249518363914999,27,50
Inter,0.344148969319342,27,51
Inter,0.348574725490406,27,52
Inter,0.318742101367859,27,53
Inter,0.361099950473223,27,54
Inter,0.341505158348984,27,55
Inter,0.274657079826793,27,56
Inter,0.281336679572426,27,57
Inter,0.309680967373693,27,58
Inter,0.318316585133767,27,59
Inter,0.353810793156032,27,60
Inter,0.325749890535574,27,61
Inter,0.25256004946567,27,62
Inter,0.285867473270089,27,63
Inter,0.279749480449258,27,64
Inter,0.247364489353302,27,65
Inter,0.341159117388113,27,66
Inter,0.345041754510662,27,67
Inter,0.328399363201428,27,68
Inter,0.328929297280341,27,69
Inter,0.269683453420084,27,70
Inter,0.264674671544142,27,71
Inter,0.312343208004609,27,72
Inter,0.286033539811252,27,73
